File name,20200601S181BL.kcd
Result analysis file name,20200601S181BL-1.raf
Subject,20200602BSL1S179S180
Gender,Male
Age
Memo,20200602BSL1S179S180S181
Free comment 1,Recordings,20200601BSL1S179S180S181
Free comment 2,ch1 ,S179
Free comment 3,ch2,S180
Free comment 4,ch3,S181
Free comment 5,ch4 ,
Free comment 6,ch5,
Free comment 7,ch6 ,
Free comment 8,ch7,
Free comment 9,ch8,
Free comment 10,operator,sakthi

Time,Epoch No.,Stage,,
2020/06/01 13:54:34,2624,l,0,
2020/06/01 13:54:38,2625,l,0,
2020/06/01 13:54:42,2626,l,0,
2020/06/01 13:54:46,2627,l,0,
2020/06/01 13:54:50,2628,l,0,
2020/06/01 13:54:54,2629,l,0,
2020/06/01 13:54:58,2630,l,0,
2020/06/01 13:55:02,2631,l,0,
2020/06/01 13:55:06,2632,l,0,
2020/06/01 13:55:10,2633,l,0,
2020/06/01 13:55:14,2634,l,0,
2020/06/01 13:55:18,2635,h,0,
2020/06/01 13:55:22,2636,l,0,
2020/06/01 13:55:26,2637,l,0,
2020/06/01 13:55:30,2638,S,0,
2020/06/01 13:55:34,2639,l,0,
2020/06/01 13:55:38,2640,l,0,
2020/06/01 13:55:42,2641,S,0,
2020/06/01 13:55:46,2642,l,0,
2020/06/01 13:55:50,2643,l,0,
2020/06/01 13:55:54,2644,l,0,
2020/06/01 13:55:58,2645,S,0,
2020/06/01 13:56:02,2646,S,0,
2020/06/01 13:56:06,2647,S,0,
2020/06/01 13:56:10,2648,S,0,
2020/06/01 13:56:14,2649,S,0,
2020/06/01 13:56:18,2650,S,0,
2020/06/01 13:56:22,2651,S,0,
2020/06/01 13:56:26,2652,S,0,
2020/06/01 13:56:30,2653,S,0,
2020/06/01 13:56:34,2654,S,0,
2020/06/01 13:56:38,2655,l,0,
2020/06/01 13:56:42,2656,S,0,
2020/06/01 13:56:46,2657,S,0,
2020/06/01 13:56:50,2658,S,0,
2020/06/01 13:56:54,2659,S,0,
2020/06/01 13:56:58,2660,S,0,
2020/06/01 13:57:02,2661,S,0,
2020/06/01 13:57:06,2662,S,0,
2020/06/01 13:57:10,2663,S,0,
2020/06/01 13:57:14,2664,S,0,
2020/06/01 13:57:18,2665,S,0,
2020/06/01 13:57:22,2666,S,0,
2020/06/01 13:57:26,2667,S,0,
2020/06/01 13:57:30,2668,S,0,
2020/06/01 13:57:34,2669,S,0,
2020/06/01 13:57:38,2670,S,0,
2020/06/01 13:57:42,2671,S,0,
2020/06/01 13:57:46,2672,S,0,
2020/06/01 13:57:50,2673,S,0,
2020/06/01 13:57:54,2674,R,0,
2020/06/01 13:57:58,2675,R,0,
2020/06/01 13:58:02,2676,R,0,
2020/06/01 13:58:06,2677,R,0,
2020/06/01 13:58:10,2678,R,0,
2020/06/01 13:58:14,2679,R,0,
2020/06/01 13:58:18,2680,R,0,
2020/06/01 13:58:22,2681,l,0,
2020/06/01 13:58:26,2682,l,0,
2020/06/01 13:58:30,2683,l,0,
2020/06/01 13:58:34,2684,l,0,
2020/06/01 13:58:38,2685,l,0,
2020/06/01 13:58:42,2686,l,0,
2020/06/01 13:58:46,2687,l,0,
2020/06/01 13:58:50,2688,h,0,
2020/06/01 13:58:54,2689,h,0,
2020/06/01 13:58:58,2690,h,0,
2020/06/01 13:59:02,2691,h,0,
2020/06/01 13:59:06,2692,h,0,
2020/06/01 13:59:10,2693,l,0,
2020/06/01 13:59:14,2694,S,0,
2020/06/01 13:59:18,2695,S,0,
2020/06/01 13:59:22,2696,S,0,
2020/06/01 13:59:26,2697,S,0,
2020/06/01 13:59:30,2698,S,0,
2020/06/01 13:59:34,2699,S,0,
2020/06/01 13:59:38,2700,S,0,
2020/06/01 13:59:42,2701,S,0,
2020/06/01 13:59:46,2702,S,0,
2020/06/01 13:59:50,2703,S,0,
2020/06/01 13:59:54,2704,S,0,
2020/06/01 13:59:58,2705,S,0,
2020/06/01 14:00:02,2706,S,0,
2020/06/01 14:00:06,2707,S,0,
2020/06/01 14:00:10,2708,S,0,
2020/06/01 14:00:14,2709,S,0,
2020/06/01 14:00:18,2710,S,0,
2020/06/01 14:00:22,2711,S,0,
2020/06/01 14:00:26,2712,S,0,
2020/06/01 14:00:30,2713,S,0,
2020/06/01 14:00:34,2714,S,0,
2020/06/01 14:00:38,2715,S,0,
2020/06/01 14:00:42,2716,S,0,
2020/06/01 14:00:46,2717,S,0,
2020/06/01 14:00:50,2718,S,0,
2020/06/01 14:00:54,2719,S,0,
2020/06/01 14:00:58,2720,S,0,
2020/06/01 14:01:02,2721,S,0,
2020/06/01 14:01:06,2722,S,0,
2020/06/01 14:01:10,2723,S,0,
2020/06/01 14:01:14,2724,S,0,
2020/06/01 14:01:18,2725,S,0,
2020/06/01 14:01:22,2726,S,0,
2020/06/01 14:01:26,2727,S,0,
2020/06/01 14:01:30,2728,S,0,
2020/06/01 14:01:34,2729,S,0,
2020/06/01 14:01:38,2730,S,0,
2020/06/01 14:01:42,2731,S,0,
2020/06/01 14:01:46,2732,S,0,
2020/06/01 14:01:50,2733,S,0,
2020/06/01 14:01:54,2734,S,0,
2020/06/01 14:01:58,2735,S,0,
2020/06/01 14:02:02,2736,S,0,
2020/06/01 14:02:06,2737,S,0,
2020/06/01 14:02:10,2738,S,0,
2020/06/01 14:02:14,2739,S,0,
2020/06/01 14:02:18,2740,S,0,
2020/06/01 14:02:22,2741,S,0,
2020/06/01 14:02:26,2742,S,0,
2020/06/01 14:02:30,2743,S,0,
2020/06/01 14:02:34,2744,S,0,
2020/06/01 14:02:38,2745,S,0,
2020/06/01 14:02:42,2746,S,0,
2020/06/01 14:02:46,2747,S,0,
2020/06/01 14:02:50,2748,S,0,
2020/06/01 14:02:54,2749,S,0,
2020/06/01 14:02:58,2750,S,0,
2020/06/01 14:03:02,2751,S,0,
2020/06/01 14:03:06,2752,S,0,
2020/06/01 14:03:10,2753,S,0,
2020/06/01 14:03:14,2754,S,0,
2020/06/01 14:03:18,2755,S,0,
2020/06/01 14:03:22,2756,S,0,
2020/06/01 14:03:26,2757,S,0,
2020/06/01 14:03:30,2758,S,0,
2020/06/01 14:03:34,2759,S,0,
2020/06/01 14:03:38,2760,S,0,
2020/06/01 14:03:42,2761,S,0,
2020/06/01 14:03:46,2762,S,0,
2020/06/01 14:03:50,2763,S,0,
2020/06/01 14:03:54,2764,l,0,
2020/06/01 14:03:58,2765,S,0,
2020/06/01 14:04:02,2766,S,0,
2020/06/01 14:04:06,2767,l,0,
2020/06/01 14:04:10,2768,S,0,
2020/06/01 14:04:14,2769,S,0,
2020/06/01 14:04:18,2770,S,0,
2020/06/01 14:04:22,2771,S,0,
2020/06/01 14:04:26,2772,l,0,
2020/06/01 14:04:30,2773,S,0,
2020/06/01 14:04:34,2774,S,0,
2020/06/01 14:04:38,2775,S,0,
2020/06/01 14:04:42,2776,S,0,
2020/06/01 14:04:46,2777,S,0,
2020/06/01 14:04:50,2778,S,0,
2020/06/01 14:04:54,2779,S,0,
2020/06/01 14:04:58,2780,S,0,
2020/06/01 14:05:02,2781,S,0,
2020/06/01 14:05:06,2782,S,0,
2020/06/01 14:05:10,2783,S,0,
2020/06/01 14:05:14,2784,S,0,
2020/06/01 14:05:18,2785,S,0,
2020/06/01 14:05:22,2786,S,0,
2020/06/01 14:05:26,2787,S,0,
2020/06/01 14:05:30,2788,S,0,
2020/06/01 14:05:34,2789,S,0,
2020/06/01 14:05:38,2790,S,0,
2020/06/01 14:05:42,2791,S,0,
2020/06/01 14:05:46,2792,S,0,
2020/06/01 14:05:50,2793,S,0,
2020/06/01 14:05:54,2794,S,0,
2020/06/01 14:05:58,2795,S,0,
2020/06/01 14:06:02,2796,S,0,
2020/06/01 14:06:06,2797,S,0,
2020/06/01 14:06:10,2798,S,0,
2020/06/01 14:06:14,2799,S,0,
2020/06/01 14:06:18,2800,S,0,
2020/06/01 14:06:22,2801,S,0,
2020/06/01 14:06:26,2802,S,0,
2020/06/01 14:06:30,2803,S,0,
2020/06/01 14:06:34,2804,S,0,
2020/06/01 14:06:38,2805,S,0,
2020/06/01 14:06:42,2806,S,0,
2020/06/01 14:06:46,2807,S,0,
2020/06/01 14:06:50,2808,S,0,
2020/06/01 14:06:54,2809,S,0,
2020/06/01 14:06:58,2810,S,0,
2020/06/01 14:07:02,2811,S,0,
2020/06/01 14:07:06,2812,S,0,
2020/06/01 14:07:10,2813,S,0,
2020/06/01 14:07:14,2814,S,0,
2020/06/01 14:07:18,2815,S,0,
2020/06/01 14:07:22,2816,S,0,
2020/06/01 14:07:26,2817,S,0,
2020/06/01 14:07:30,2818,S,0,
2020/06/01 14:07:34,2819,S,0,
2020/06/01 14:07:38,2820,S,0,
2020/06/01 14:07:42,2821,S,0,
2020/06/01 14:07:46,2822,S,0,
2020/06/01 14:07:50,2823,S,0,
2020/06/01 14:07:54,2824,S,0,
2020/06/01 14:07:58,2825,S,0,
2020/06/01 14:08:02,2826,S,0,
2020/06/01 14:08:06,2827,S,0,
2020/06/01 14:08:10,2828,S,0,
2020/06/01 14:08:14,2829,S,0,
2020/06/01 14:08:18,2830,S,0,
2020/06/01 14:08:22,2831,S,0,
2020/06/01 14:08:26,2832,S,0,
2020/06/01 14:08:30,2833,S,0,
2020/06/01 14:08:34,2834,S,0,
2020/06/01 14:08:38,2835,S,0,
2020/06/01 14:08:42,2836,S,0,
2020/06/01 14:08:46,2837,S,0,
2020/06/01 14:08:50,2838,l,0,
2020/06/01 14:08:54,2839,S,0,
2020/06/01 14:08:58,2840,l,0,
2020/06/01 14:09:02,2841,S,0,
2020/06/01 14:09:06,2842,S,0,
2020/06/01 14:09:10,2843,S,0,
2020/06/01 14:09:14,2844,S,0,
2020/06/01 14:09:18,2845,S,0,
2020/06/01 14:09:22,2846,S,0,
2020/06/01 14:09:26,2847,S,0,
2020/06/01 14:09:30,2848,S,0,
2020/06/01 14:09:34,2849,S,0,
2020/06/01 14:09:38,2850,S,0,
2020/06/01 14:09:42,2851,S,0,
2020/06/01 14:09:46,2852,S,0,
2020/06/01 14:09:50,2853,S,0,
2020/06/01 14:09:54,2854,S,0,
2020/06/01 14:09:58,2855,S,0,
2020/06/01 14:10:02,2856,S,0,
2020/06/01 14:10:06,2857,S,0,
2020/06/01 14:10:10,2858,S,0,
2020/06/01 14:10:14,2859,S,0,
2020/06/01 14:10:18,2860,S,0,
2020/06/01 14:10:22,2861,S,0,
2020/06/01 14:10:26,2862,S,0,
2020/06/01 14:10:30,2863,S,0,
2020/06/01 14:10:34,2864,S,0,
2020/06/01 14:10:38,2865,S,0,
2020/06/01 14:10:42,2866,S,0,
2020/06/01 14:10:46,2867,S,0,
2020/06/01 14:10:50,2868,R,0,
2020/06/01 14:10:54,2869,R,0,
2020/06/01 14:10:58,2870,R,0,
2020/06/01 14:11:02,2871,R,0,
2020/06/01 14:11:06,2872,R,0,
2020/06/01 14:11:10,2873,R,0,
2020/06/01 14:11:14,2874,R,0,
2020/06/01 14:11:18,2875,R,0,
2020/06/01 14:11:22,2876,R,0,
2020/06/01 14:11:26,2877,R,0,
2020/06/01 14:11:30,2878,R,0,
2020/06/01 14:11:34,2879,S,0,
2020/06/01 14:11:38,2880,R,0,
2020/06/01 14:11:42,2881,R,0,
2020/06/01 14:11:46,2882,R,0,
2020/06/01 14:11:50,2883,R,0,
2020/06/01 14:11:54,2884,R,0,
2020/06/01 14:11:58,2885,R,0,
2020/06/01 14:12:02,2886,R,0,
2020/06/01 14:12:06,2887,R,0,
2020/06/01 14:12:10,2888,R,0,
2020/06/01 14:12:14,2889,R,0,
2020/06/01 14:12:18,2890,R,0,
2020/06/01 14:12:22,2891,R,0,
2020/06/01 14:12:26,2892,R,0,
2020/06/01 14:12:30,2893,R,0,
2020/06/01 14:12:34,2894,R,0,
2020/06/01 14:12:38,2895,R,0,
2020/06/01 14:12:42,2896,R,0,
2020/06/01 14:12:46,2897,R,0,
2020/06/01 14:12:50,2898,R,0,
2020/06/01 14:12:54,2899,R,0,
2020/06/01 14:12:58,2900,R,0,
2020/06/01 14:13:02,2901,R,0,
2020/06/01 14:13:06,2902,R,0,
2020/06/01 14:13:10,2903,R,0,
2020/06/01 14:13:14,2904,R,0,
2020/06/01 14:13:18,2905,R,0,
2020/06/01 14:13:22,2906,R,0,
2020/06/01 14:13:26,2907,R,0,
2020/06/01 14:13:30,2908,R,0,
2020/06/01 14:13:34,2909,R,0,
2020/06/01 14:13:38,2910,R,0,
2020/06/01 14:13:42,2911,R,0,
2020/06/01 14:13:46,2912,R,0,
2020/06/01 14:13:50,2913,R,0,
2020/06/01 14:13:54,2914,R,0,
2020/06/01 14:13:58,2915,R,0,
2020/06/01 14:14:02,2916,R,0,
2020/06/01 14:14:06,2917,R,0,
2020/06/01 14:14:10,2918,l,0,
2020/06/01 14:14:14,2919,l,0,
2020/06/01 14:14:18,2920,l,0,
2020/06/01 14:14:22,2921,S,0,
2020/06/01 14:14:26,2922,S,0,
2020/06/01 14:14:30,2923,S,0,
2020/06/01 14:14:34,2924,S,0,
2020/06/01 14:14:38,2925,S,0,
2020/06/01 14:14:42,2926,S,0,
2020/06/01 14:14:46,2927,S,0,
2020/06/01 14:14:50,2928,S,0,
2020/06/01 14:14:54,2929,S,0,
2020/06/01 14:14:58,2930,S,0,
2020/06/01 14:15:02,2931,S,0,
2020/06/01 14:15:06,2932,S,0,
2020/06/01 14:15:10,2933,S,0,
2020/06/01 14:15:14,2934,S,0,
2020/06/01 14:15:18,2935,S,0,
2020/06/01 14:15:22,2936,S,0,
2020/06/01 14:15:26,2937,S,0,
2020/06/01 14:15:30,2938,S,0,
2020/06/01 14:15:34,2939,S,0,
2020/06/01 14:15:38,2940,S,0,
2020/06/01 14:15:42,2941,S,0,
2020/06/01 14:15:46,2942,S,0,
2020/06/01 14:15:50,2943,l,0,
2020/06/01 14:15:54,2944,l,0,
2020/06/01 14:15:58,2945,l,0,
2020/06/01 14:16:02,2946,l,0,
2020/06/01 14:16:06,2947,l,0,
2020/06/01 14:16:10,2948,l,0,
2020/06/01 14:16:14,2949,S,0,
2020/06/01 14:16:18,2950,S,0,
2020/06/01 14:16:22,2951,S,0,
2020/06/01 14:16:26,2952,S,0,
2020/06/01 14:16:30,2953,S,0,
2020/06/01 14:16:34,2954,S,0,
2020/06/01 14:16:38,2955,S,0,
2020/06/01 14:16:42,2956,S,0,
2020/06/01 14:16:46,2957,S,0,
2020/06/01 14:16:50,2958,S,0,
2020/06/01 14:16:54,2959,S,0,
2020/06/01 14:16:58,2960,S,0,
2020/06/01 14:17:02,2961,S,0,
2020/06/01 14:17:06,2962,S,0,
2020/06/01 14:17:10,2963,S,0,
2020/06/01 14:17:14,2964,S,0,
2020/06/01 14:17:18,2965,S,0,
2020/06/01 14:17:22,2966,S,0,
2020/06/01 14:17:26,2967,S,0,
2020/06/01 14:17:30,2968,S,0,
2020/06/01 14:17:34,2969,S,0,
2020/06/01 14:17:38,2970,S,0,
2020/06/01 14:17:42,2971,S,0,
2020/06/01 14:17:46,2972,S,0,
2020/06/01 14:17:50,2973,S,0,
2020/06/01 14:17:54,2974,S,0,
2020/06/01 14:17:58,2975,S,0,
2020/06/01 14:18:02,2976,S,0,
2020/06/01 14:18:06,2977,S,0,
2020/06/01 14:18:10,2978,S,0,
2020/06/01 14:18:14,2979,S,0,
2020/06/01 14:18:18,2980,S,0,
2020/06/01 14:18:22,2981,S,0,
2020/06/01 14:18:26,2982,S,0,
2020/06/01 14:18:30,2983,S,0,
2020/06/01 14:18:34,2984,S,0,
2020/06/01 14:18:38,2985,S,0,
2020/06/01 14:18:42,2986,S,0,
2020/06/01 14:18:46,2987,S,0,
2020/06/01 14:18:50,2988,S,0,
2020/06/01 14:18:54,2989,S,0,
2020/06/01 14:18:58,2990,S,0,
2020/06/01 14:19:02,2991,S,0,
2020/06/01 14:19:06,2992,S,0,
2020/06/01 14:19:10,2993,S,0,
2020/06/01 14:19:14,2994,S,0,
2020/06/01 14:19:18,2995,S,0,
2020/06/01 14:19:22,2996,S,0,
2020/06/01 14:19:26,2997,S,0,
2020/06/01 14:19:30,2998,S,0,
2020/06/01 14:19:34,2999,S,0,
2020/06/01 14:19:38,3000,S,0,
2020/06/01 14:19:42,3001,S,0,
2020/06/01 14:19:46,3002,S,0,
2020/06/01 14:19:50,3003,S,0,
2020/06/01 14:19:54,3004,S,0,
2020/06/01 14:19:58,3005,S,0,
2020/06/01 14:20:02,3006,S,0,
2020/06/01 14:20:06,3007,S,0,
2020/06/01 14:20:10,3008,S,0,
2020/06/01 14:20:14,3009,S,0,
2020/06/01 14:20:18,3010,S,0,
2020/06/01 14:20:22,3011,S,0,
2020/06/01 14:20:26,3012,S,0,
2020/06/01 14:20:30,3013,S,0,
2020/06/01 14:20:34,3014,S,0,
2020/06/01 14:20:38,3015,S,0,
2020/06/01 14:20:42,3016,S,0,
2020/06/01 14:20:46,3017,S,0,
2020/06/01 14:20:50,3018,S,0,
2020/06/01 14:20:54,3019,S,0,
2020/06/01 14:20:58,3020,S,0,
2020/06/01 14:21:02,3021,S,0,
2020/06/01 14:21:06,3022,S,0,
2020/06/01 14:21:10,3023,S,0,
2020/06/01 14:21:14,3024,S,0,
2020/06/01 14:21:18,3025,S,0,
2020/06/01 14:21:22,3026,S,0,
2020/06/01 14:21:26,3027,S,0,
2020/06/01 14:21:30,3028,S,0,
2020/06/01 14:21:34,3029,S,0,
2020/06/01 14:21:38,3030,S,0,
2020/06/01 14:21:42,3031,S,0,
2020/06/01 14:21:46,3032,S,0,
2020/06/01 14:21:50,3033,S,0,
2020/06/01 14:21:54,3034,S,0,
2020/06/01 14:21:58,3035,S,0,
2020/06/01 14:22:02,3036,S,0,
2020/06/01 14:22:06,3037,l,0,
2020/06/01 14:22:10,3038,l,0,
2020/06/01 14:22:14,3039,l,0,
2020/06/01 14:22:18,3040,l,0,
2020/06/01 14:22:22,3041,l,0,
2020/06/01 14:22:26,3042,S,0,
2020/06/01 14:22:30,3043,S,0,
2020/06/01 14:22:34,3044,S,0,
2020/06/01 14:22:38,3045,S,0,
2020/06/01 14:22:42,3046,S,0,
2020/06/01 14:22:46,3047,S,0,
2020/06/01 14:22:50,3048,S,0,
2020/06/01 14:22:54,3049,S,0,
2020/06/01 14:22:58,3050,S,0,
2020/06/01 14:23:02,3051,S,0,
2020/06/01 14:23:06,3052,S,0,
2020/06/01 14:23:10,3053,S,0,
2020/06/01 14:23:14,3054,S,0,
2020/06/01 14:23:18,3055,S,0,
2020/06/01 14:23:22,3056,S,0,
2020/06/01 14:23:26,3057,S,0,
2020/06/01 14:23:30,3058,S,0,
2020/06/01 14:23:34,3059,S,0,
2020/06/01 14:23:38,3060,S,0,
2020/06/01 14:23:42,3061,S,0,
2020/06/01 14:23:46,3062,S,0,
2020/06/01 14:23:50,3063,l,0,
2020/06/01 14:23:54,3064,l,0,
2020/06/01 14:23:58,3065,l,0,
2020/06/01 14:24:02,3066,S,0,
2020/06/01 14:24:06,3067,S,0,
2020/06/01 14:24:10,3068,S,0,
2020/06/01 14:24:14,3069,S,0,
2020/06/01 14:24:18,3070,S,0,
2020/06/01 14:24:22,3071,S,0,
2020/06/01 14:24:26,3072,S,0,
2020/06/01 14:24:30,3073,S,0,
2020/06/01 14:24:34,3074,S,0,
2020/06/01 14:24:38,3075,S,0,
2020/06/01 14:24:42,3076,S,0,
2020/06/01 14:24:46,3077,S,0,
2020/06/01 14:24:50,3078,S,0,
2020/06/01 14:24:54,3079,S,0,
2020/06/01 14:24:58,3080,S,0,
2020/06/01 14:25:02,3081,S,0,
2020/06/01 14:25:06,3082,S,0,
2020/06/01 14:25:10,3083,S,0,
2020/06/01 14:25:14,3084,S,0,
2020/06/01 14:25:18,3085,S,0,
2020/06/01 14:25:22,3086,S,0,
2020/06/01 14:25:26,3087,S,0,
2020/06/01 14:25:30,3088,S,0,
2020/06/01 14:25:34,3089,S,0,
2020/06/01 14:25:38,3090,S,0,
2020/06/01 14:25:42,3091,S,0,
2020/06/01 14:25:46,3092,S,0,
2020/06/01 14:25:50,3093,S,0,
2020/06/01 14:25:54,3094,S,0,
2020/06/01 14:25:58,3095,S,0,
2020/06/01 14:26:02,3096,S,0,
2020/06/01 14:26:06,3097,S,0,
2020/06/01 14:26:10,3098,S,0,
2020/06/01 14:26:14,3099,S,0,
2020/06/01 14:26:18,3100,S,0,
2020/06/01 14:26:22,3101,S,0,
2020/06/01 14:26:26,3102,S,0,
2020/06/01 14:26:30,3103,S,0,
2020/06/01 14:26:34,3104,S,0,
2020/06/01 14:26:38,3105,S,0,
2020/06/01 14:26:42,3106,S,0,
2020/06/01 14:26:46,3107,S,0,
2020/06/01 14:26:50,3108,S,0,
2020/06/01 14:26:54,3109,S,0,
2020/06/01 14:26:58,3110,S,0,
2020/06/01 14:27:02,3111,S,0,
2020/06/01 14:27:06,3112,l,0,
2020/06/01 14:27:10,3113,S,0,
2020/06/01 14:27:14,3114,l,0,
2020/06/01 14:27:18,3115,S,0,
2020/06/01 14:27:22,3116,S,0,
2020/06/01 14:27:26,3117,S,0,
2020/06/01 14:27:30,3118,S,0,
2020/06/01 14:27:34,3119,S,0,
2020/06/01 14:27:38,3120,S,0,
2020/06/01 14:27:42,3121,S,0,
2020/06/01 14:27:46,3122,S,0,
2020/06/01 14:27:50,3123,S,0,
2020/06/01 14:27:54,3124,S,0,
2020/06/01 14:27:58,3125,S,0,
2020/06/01 14:28:02,3126,S,0,
2020/06/01 14:28:06,3127,S,0,
2020/06/01 14:28:10,3128,S,0,
2020/06/01 14:28:14,3129,S,0,
2020/06/01 14:28:18,3130,S,0,
2020/06/01 14:28:22,3131,S,0,
2020/06/01 14:28:26,3132,S,0,
2020/06/01 14:28:30,3133,S,0,
2020/06/01 14:28:34,3134,S,0,
2020/06/01 14:28:38,3135,S,0,
2020/06/01 14:28:42,3136,S,0,
2020/06/01 14:28:46,3137,S,0,
2020/06/01 14:28:50,3138,S,0,
2020/06/01 14:28:54,3139,S,0,
2020/06/01 14:28:58,3140,S,0,
2020/06/01 14:29:02,3141,S,0,
2020/06/01 14:29:06,3142,S,0,
2020/06/01 14:29:10,3143,S,0,
2020/06/01 14:29:14,3144,S,0,
2020/06/01 14:29:18,3145,S,0,
2020/06/01 14:29:22,3146,S,0,
2020/06/01 14:29:26,3147,S,0,
2020/06/01 14:29:30,3148,S,0,
2020/06/01 14:29:34,3149,S,0,
2020/06/01 14:29:38,3150,S,0,
2020/06/01 14:29:42,3151,S,0,
2020/06/01 14:29:46,3152,S,0,
2020/06/01 14:29:50,3153,S,0,
2020/06/01 14:29:54,3154,S,0,
2020/06/01 14:29:58,3155,S,0,
2020/06/01 14:30:02,3156,S,0,
2020/06/01 14:30:06,3157,R,0,
2020/06/01 14:30:10,3158,S,0,
2020/06/01 14:30:14,3159,S,0,
2020/06/01 14:30:18,3160,R,0,
2020/06/01 14:30:22,3161,R,0,
2020/06/01 14:30:26,3162,R,0,
2020/06/01 14:30:30,3163,R,0,
2020/06/01 14:30:34,3164,R,0,
2020/06/01 14:30:38,3165,R,0,
2020/06/01 14:30:42,3166,R,0,
2020/06/01 14:30:46,3167,R,0,
2020/06/01 14:30:50,3168,R,0,
2020/06/01 14:30:54,3169,l,0,
2020/06/01 14:30:58,3170,S,0,
2020/06/01 14:31:02,3171,R,0,
2020/06/01 14:31:06,3172,R,0,
2020/06/01 14:31:10,3173,R,0,
2020/06/01 14:31:14,3174,R,0,
2020/06/01 14:31:18,3175,R,0,
2020/06/01 14:31:22,3176,S,0,
2020/06/01 14:31:26,3177,S,0,
2020/06/01 14:31:30,3178,R,0,
2020/06/01 14:31:34,3179,R,0,
2020/06/01 14:31:38,3180,R,0,
2020/06/01 14:31:42,3181,R,0,
2020/06/01 14:31:46,3182,l,0,
2020/06/01 14:31:50,3183,l,0,
2020/06/01 14:31:54,3184,l,0,
2020/06/01 14:31:58,3185,l,0,
2020/06/01 14:32:02,3186,S,0,
2020/06/01 14:32:06,3187,S,0,
2020/06/01 14:32:10,3188,S,0,
2020/06/01 14:32:14,3189,S,0,
2020/06/01 14:32:18,3190,S,0,
2020/06/01 14:32:22,3191,S,0,
2020/06/01 14:32:26,3192,S,0,
2020/06/01 14:32:30,3193,S,0,
2020/06/01 14:32:34,3194,S,0,
2020/06/01 14:32:38,3195,S,0,
2020/06/01 14:32:42,3196,S,0,
2020/06/01 14:32:46,3197,S,0,
2020/06/01 14:32:50,3198,S,0,
2020/06/01 14:32:54,3199,S,0,
2020/06/01 14:32:58,3200,S,0,
2020/06/01 14:33:02,3201,S,0,
2020/06/01 14:33:06,3202,S,0,
2020/06/01 14:33:10,3203,l,0,
2020/06/01 14:33:14,3204,l,0,
2020/06/01 14:33:18,3205,l,0,
2020/06/01 14:33:22,3206,l,0,
2020/06/01 14:33:26,3207,l,0,
2020/06/01 14:33:30,3208,l,0,
2020/06/01 14:33:34,3209,S,0,
2020/06/01 14:33:38,3210,S,0,
2020/06/01 14:33:42,3211,S,0,
2020/06/01 14:33:46,3212,S,0,
2020/06/01 14:33:50,3213,S,0,
2020/06/01 14:33:54,3214,S,0,
2020/06/01 14:33:58,3215,S,0,
2020/06/01 14:34:02,3216,S,0,
2020/06/01 14:34:06,3217,S,0,
2020/06/01 14:34:10,3218,S,0,
2020/06/01 14:34:14,3219,S,0,
2020/06/01 14:34:18,3220,S,0,
2020/06/01 14:34:22,3221,S,0,
2020/06/01 14:34:26,3222,S,0,
2020/06/01 14:34:30,3223,S,0,
2020/06/01 14:34:34,3224,S,0,
2020/06/01 14:34:38,3225,S,0,
2020/06/01 14:34:42,3226,S,0,
2020/06/01 14:34:46,3227,S,0,
2020/06/01 14:34:50,3228,S,0,
2020/06/01 14:34:54,3229,S,0,
2020/06/01 14:34:58,3230,S,0,
2020/06/01 14:35:02,3231,S,0,
2020/06/01 14:35:06,3232,S,0,
2020/06/01 14:35:10,3233,S,0,
2020/06/01 14:35:14,3234,S,0,
2020/06/01 14:35:18,3235,S,0,
2020/06/01 14:35:22,3236,S,0,
2020/06/01 14:35:26,3237,S,0,
2020/06/01 14:35:30,3238,S,0,
2020/06/01 14:35:34,3239,S,0,
2020/06/01 14:35:38,3240,S,0,
2020/06/01 14:35:42,3241,S,0,
2020/06/01 14:35:46,3242,S,0,
2020/06/01 14:35:50,3243,S,0,
2020/06/01 14:35:54,3244,l,0,
2020/06/01 14:35:58,3245,l,0,
2020/06/01 14:36:02,3246,l,0,
2020/06/01 14:36:06,3247,l,0,
2020/06/01 14:36:10,3248,S,0,
2020/06/01 14:36:14,3249,S,0,
2020/06/01 14:36:18,3250,S,0,
2020/06/01 14:36:22,3251,S,0,
2020/06/01 14:36:26,3252,S,0,
2020/06/01 14:36:30,3253,S,0,
2020/06/01 14:36:34,3254,S,0,
2020/06/01 14:36:38,3255,S,0,
2020/06/01 14:36:42,3256,S,0,
2020/06/01 14:36:46,3257,S,0,
2020/06/01 14:36:50,3258,S,0,
2020/06/01 14:36:54,3259,S,0,
2020/06/01 14:36:58,3260,S,0,
2020/06/01 14:37:02,3261,S,0,
2020/06/01 14:37:06,3262,S,0,
2020/06/01 14:37:10,3263,S,0,
2020/06/01 14:37:14,3264,S,0,
2020/06/01 14:37:18,3265,S,0,
2020/06/01 14:37:22,3266,S,0,
2020/06/01 14:37:26,3267,S,0,
2020/06/01 14:37:30,3268,S,0,
2020/06/01 14:37:34,3269,S,0,
2020/06/01 14:37:38,3270,S,0,
2020/06/01 14:37:42,3271,S,0,
2020/06/01 14:37:46,3272,S,0,
2020/06/01 14:37:50,3273,S,0,
2020/06/01 14:37:54,3274,S,0,
2020/06/01 14:37:58,3275,S,0,
2020/06/01 14:38:02,3276,S,0,
2020/06/01 14:38:06,3277,S,0,
2020/06/01 14:38:10,3278,S,0,
